"User.Name","dupe_count","Given.Name","Profile.Link","Association","Followed.By"
"sjp_calarts",12,"SJP CalArts","https://www.instagram.com/sjp_calarts/","Southern California Area Coalition","@socalsjp"
"sjp_calarts",12,"SJP CalArts","https://www.instagram.com/sjp_calarts/","George Mason University","@fsjp.gmu"
"sjp_calarts",12,"SJP CalArts","https://www.instagram.com/sjp_calarts/","Loyola Marymount University","@sjplmu"
"sjp_calarts",12,"SJP CalArts","https://www.instagram.com/sjp_calarts/","Miami University (Ohio)","@mu.sjp"
"sjp_calarts",12,"SJP CalArts","https://www.instagram.com/sjp_calarts/","Massachussettes Institute of Technology","@mitg4p"
"sjp_calarts",12,"SJP CalArts","https://www.instagram.com/sjp_calarts/","Occidental College","@oxysjp"
"sjp_calarts",12,"SJP CalArts","https://www.instagram.com/sjp_calarts/","Sarah Lawrence College","@slc.sjp"
"sjp_calarts",12,"SJP CalArts","https://www.instagram.com/sjp_calarts/","Sarah Lawrence College","@sl_fsjpalestine"
"sjp_calarts",12,"SJP CalArts","https://www.instagram.com/sjp_calarts/","University of California - Merced","@sjp.ucm"
"sjp_calarts",12,"SJP CalArts","https://www.instagram.com/sjp_calarts/","University of Michigan - Flint","@umflintsjp"
"sjp_calarts",12,"SJP CalArts","https://www.instagram.com/sjp_calarts/","University of Pennsylvania","@pennfjp"
"sjp_iupui",12,"","https://www.instagram.com/sjp_iupui/","Arizona State University","@sjpasu"
"sjp_iupui",12,"","https://www.instagram.com/sjp_iupui/","Binghamton University","@sjpbinghamton"
"sjp_iupui",12,"","https://www.instagram.com/sjp_iupui/","Students for Justice in Palestine National Coalition","@nationalsjp"
"sjp_iupui",12,"","https://www.instagram.com/sjp_iupui/","University of Delaware","@udelsjp"
"sjp_iupui",12,"","https://www.instagram.com/sjp_iupui/","Duke University","@duke_sjp"
"sjp_iupui",12,"","https://www.instagram.com/sjp_iupui/","Occidental College","@oxysjp"
"sjp_iupui",12,"","https://www.instagram.com/sjp_iupui/","University of Pittsburgh","@sjp_pitt"
"sjp_iupui",12,"","https://www.instagram.com/sjp_iupui/","Purdue University","@sjppurdue"
"sjp_iupui",12,"","https://www.instagram.com/sjp_iupui/","University of Michigan - Dearborn","@sjpumd"
"sjp_iupui",12,"","https://www.instagram.com/sjp_iupui/","University of Conneticut","@uconnsjp"
"sjp_iupui",12,"","https://www.instagram.com/sjp_iupui/","University of Virginia","@sjpuva"
"sjp_iupui",12,"","https://www.instagram.com/sjp_iupui/","Vanderbilt University","@sjpvanderbilt"
"sjp_mvcc",12,"SJP MVCC","https://www.instagram.com/sjp_mvcc/","Arizona State University","@sjpasu"
"sjp_mvcc",12,"SJP MVCC","https://www.instagram.com/sjp_mvcc/","Boston University","@bu_sjp"
"sjp_mvcc",12,"SJP MVCC","https://www.instagram.com/sjp_mvcc/","Students for Justice in Palestine National Coalition","@nationalsjp"
"sjp_mvcc",12,"SJP MVCC","https://www.instagram.com/sjp_mvcc/","Duke University","@duke_sjp"
"sjp_mvcc",12,"SJP MVCC","https://www.instagram.com/sjp_mvcc/","Miami University (Ohio)","@mu.sjp"
"sjp_mvcc",12,"SJP MVCC","https://www.instagram.com/sjp_mvcc/","Occidental College","@oxysjp"
"sjp_mvcc",12,"SJP MVCC","https://www.instagram.com/sjp_mvcc/","Purdue University","@sjppurdue"
"sjp_mvcc",12,"SJP MVCC","https://www.instagram.com/sjp_mvcc/","Swarthmore College","@swarthmoresjp"
"sjp_mvcc",12,"SJP MVCC","https://www.instagram.com/sjp_mvcc/","Texas Tech","@ttu.sjp"
"sjp_mvcc",12,"SJP MVCC","https://www.instagram.com/sjp_mvcc/","University of Colorado - Boulder","@boulder_sjp"
"sjp_mvcc",12,"SJP MVCC","https://www.instagram.com/sjp_mvcc/","University of Georgia","@uga_sjp"
"sjp_mvcc",12,"SJP MVCC","https://www.instagram.com/sjp_mvcc/","University of Illonois - Urbana-Champaign","@sjp.uiuc"
"sl_fsjpalestine",12,"Sarah Lawrence Faculty & Staff for Justice in Palestine","https://www.instagram.com/sl_fsjpalestine/","Dartmouth College","@fsjdartmouth"
"sl_fsjpalestine",12,"Sarah Lawrence Faculty & Staff for Justice in Palestine","https://www.instagram.com/sl_fsjpalestine/","Drexel University","@drexel_fsjp"
"sl_fsjpalestine",12,"Sarah Lawrence Faculty & Staff for Justice in Palestine","https://www.instagram.com/sl_fsjpalestine/","George Mason University","@fsjp.gmu"
"sl_fsjpalestine",12,"Sarah Lawrence Faculty & Staff for Justice in Palestine","https://www.instagram.com/sl_fsjpalestine/","Sarah Lawrence College","@slc.sjp"
"sl_fsjpalestine",12,"Sarah Lawrence Faculty & Staff for Justice in Palestine","https://www.instagram.com/sl_fsjpalestine/","Skidmore College","@skidmore4palestine"
"sl_fsjpalestine",12,"Sarah Lawrence Faculty & Staff for Justice in Palestine","https://www.instagram.com/sl_fsjpalestine/","University of Massachusettes - Amherst","@fjp_umassamherst"
"sl_fsjpalestine",12,"Sarah Lawrence Faculty & Staff for Justice in Palestine","https://www.instagram.com/sl_fsjpalestine/","University of Michigan - Flint","@umflintsjp"
"sl_fsjpalestine",12,"Sarah Lawrence Faculty & Staff for Justice in Palestine","https://www.instagram.com/sl_fsjpalestine/","University of North Carolina","@uncfjp"
"sl_fsjpalestine",12,"Sarah Lawrence Faculty & Staff for Justice in Palestine","https://www.instagram.com/sl_fsjpalestine/","University of Pennsylvania","@pennfjp"
"sl_fsjpalestine",12,"Sarah Lawrence Faculty & Staff for Justice in Palestine","https://www.instagram.com/sl_fsjpalestine/","University of Washington","@uwashfjp"
"sl_fsjpalestine",12,"Sarah Lawrence Faculty & Staff for Justice in Palestine","https://www.instagram.com/sl_fsjpalestine/","Wellesley College","@fsjp_wellesley"
"sl_fsjpalestine",12,"Sarah Lawrence Faculty & Staff for Justice in Palestine","https://www.instagram.com/sl_fsjpalestine/","Yale University","@yalefsjp"
"spjp_vt",12,"SPJP at VT 🇵🇸","https://www.instagram.com/spjp_vt/","American University","@au_sjp"
"spjp_vt",12,"SPJP at VT 🇵🇸","https://www.instagram.com/spjp_vt/","Washington DC Area Coalition","@dmvsjp"
"spjp_vt",12,"SPJP at VT 🇵🇸","https://www.instagram.com/spjp_vt/","Students for Justice in Palestine National Coalition","@nationalsjp"
"spjp_vt",12,"SPJP at VT 🇵🇸","https://www.instagram.com/spjp_vt/","George Mason University","@sjp.mason"
"spjp_vt",12,"SPJP at VT 🇵🇸","https://www.instagram.com/spjp_vt/","Georgetown University","@georgetownfsjp"
"spjp_vt",12,"SPJP at VT 🇵🇸","https://www.instagram.com/spjp_vt/","Georgetown University","@sjpgeorgetown"
"spjp_vt",12,"SPJP at VT 🇵🇸","https://www.instagram.com/spjp_vt/","Louisville University","@louisvillesjp"
"spjp_vt",12,"SPJP at VT 🇵🇸","https://www.instagram.com/spjp_vt/","Smith College","@smith_sjp"
"spjp_vt",12,"SPJP at VT 🇵🇸","https://www.instagram.com/spjp_vt/","University of Maryland","@umd_sjp"
"spjp_vt",12,"SPJP at VT 🇵🇸","https://www.instagram.com/spjp_vt/","University of Virginia","@sjpuva"
"spjp_vt",12,"SPJP at VT 🇵🇸","https://www.instagram.com/spjp_vt/","Virginia Commonwealth University","@sjpvcu"
"spjp_vt",12,"SPJP at VT 🇵🇸","https://www.instagram.com/spjp_vt/","William and Mary College","@sjpatwm"
"tns_fjp",12,"TNS Faculty for Justice in Palestine","https://www.instagram.com/tns_fjp/","Columbia University","@sjp.columbia"
"tns_fjp",12,"TNS Faculty for Justice in Palestine","https://www.instagram.com/tns_fjp/","Dartmouth College","@fsjdartmouth"
"tns_fjp",12,"TNS Faculty for Justice in Palestine","https://www.instagram.com/tns_fjp/","George Mason University","@fsjp.gmu"
"tns_fjp",12,"TNS Faculty for Justice in Palestine","https://www.instagram.com/tns_fjp/","New York University","@nyu.psc"
"tns_fjp",12,"TNS Faculty for Justice in Palestine","https://www.instagram.com/tns_fjp/","New York University","@nyu_sjp"
"tns_fjp",12,"TNS Faculty for Justice in Palestine","https://www.instagram.com/tns_fjp/","Sarah Lawrence College","@sl_fsjpalestine"
"tns_fjp",12,"TNS Faculty for Justice in Palestine","https://www.instagram.com/tns_fjp/","Suffolk University","@suffolksjp"
"tns_fjp",12,"TNS Faculty for Justice in Palestine","https://www.instagram.com/tns_fjp/","The New School","@tns.sjp"
"tns_fjp",12,"TNS Faculty for Justice in Palestine","https://www.instagram.com/tns_fjp/","University of Massachusettes - Amherst","@fjp_umassamherst"
"tns_fjp",12,"TNS Faculty for Justice in Palestine","https://www.instagram.com/tns_fjp/","University of North Carolina","@uncfjp"
"tns_fjp",12,"TNS Faculty for Justice in Palestine","https://www.instagram.com/tns_fjp/","University of Washington","@uwashfjp"
"tns_fjp",12,"TNS Faculty for Justice in Palestine","https://www.instagram.com/tns_fjp/","Wellesley College","@fsjp_wellesley"
"uc_divest",12,"UC Divest Coalition","https://www.instagram.com/uc_divest/","Claremont University","@claremontsjp"
"uc_divest",12,"UC Divest Coalition","https://www.instagram.com/uc_divest/","Students for Justice in Palestine National Coalition","@nationalsjp"
"uc_divest",12,"UC Divest Coalition","https://www.instagram.com/uc_divest/","Southern California Area Coalition","@socalsjp"
"uc_divest",12,"UC Divest Coalition","https://www.instagram.com/uc_divest/","Columbia University","@sjp.columbia"
"uc_divest",12,"UC Divest Coalition","https://www.instagram.com/uc_divest/","Georgetown University","@sjpgeorgetown"
"uc_divest",12,"UC Divest Coalition","https://www.instagram.com/uc_divest/","Miami University (Ohio)","@mu.sjp"
"uc_divest",12,"UC Divest Coalition","https://www.instagram.com/uc_divest/","Occidental College","@oxysjp"
"uc_divest",12,"UC Divest Coalition","https://www.instagram.com/uc_divest/","University of California - Davis","@sjpatucd"
"uc_divest",12,"UC Divest Coalition","https://www.instagram.com/uc_divest/","University of California - Irvine","@sjp.uci"
"uc_divest",12,"UC Divest Coalition","https://www.instagram.com/uc_divest/","University of California - Los Angeles","@fjpatucla"
"uc_divest",12,"UC Divest Coalition","https://www.instagram.com/uc_divest/","University of California - Merced","@sjp.ucm"
"uc_divest",12,"UC Divest Coalition","https://www.instagram.com/uc_divest/","University of California - Santa Cruz","@ucscsjp"
"uclasjp",12,"UCLA SJP","https://www.instagram.com/uclasjp/","Students for Justice in Palestine National Coalition","@nationalsjp"
"uclasjp",12,"UCLA SJP","https://www.instagram.com/uclasjp/","Southern California Area Coalition","@socalsjp"
"uclasjp",12,"UCLA SJP","https://www.instagram.com/uclasjp/","Columbia University","@sjp.columbia"
"uclasjp",12,"UCLA SJP","https://www.instagram.com/uclasjp/","Loyola Marymount University","@sjplmu"
"uclasjp",12,"UCLA SJP","https://www.instagram.com/uclasjp/","New York University","@nyu_sjp"
"uclasjp",12,"UCLA SJP","https://www.instagram.com/uclasjp/","Occidental College","@oxysjp"
"uclasjp",12,"UCLA SJP","https://www.instagram.com/uclasjp/","San Francisco State University","@sfsugups"
"uclasjp",12,"UCLA SJP","https://www.instagram.com/uclasjp/","University of California - Berkeley","@bearsforpalestine"
"uclasjp",12,"UCLA SJP","https://www.instagram.com/uclasjp/","University of California - Los Angeles","@fjpatucla"
"uclasjp",12,"UCLA SJP","https://www.instagram.com/uclasjp/","University of California - Santa Cruz","@ucscsjp"
"uclasjp",12,"UCLA SJP","https://www.instagram.com/uclasjp/","University of Maryland","@umd_sjp"
"uclasjp",12,"UCLA SJP","https://www.instagram.com/uclasjp/","University of Pennsylvania","@pennfjp"
"unlvsjp",12,"UNLV SJP","https://www.instagram.com/unlvsjp/","Boston University","@bu_sjp"
"unlvsjp",12,"UNLV SJP","https://www.instagram.com/unlvsjp/","Students for Justice in Palestine National Coalition","@nationalsjp"
"unlvsjp",12,"UNLV SJP","https://www.instagram.com/unlvsjp/","Cornell University","@sjp.atcornell"
"unlvsjp",12,"UNLV SJP","https://www.instagram.com/unlvsjp/","Loyola Marymount University","@sjplmu"
"unlvsjp",12,"UNLV SJP","https://www.instagram.com/unlvsjp/","Occidental College","@oxysjp"
"unlvsjp",12,"UNLV SJP","https://www.instagram.com/unlvsjp/","Rice University","@rice.sjp"
"unlvsjp",12,"UNLV SJP","https://www.instagram.com/unlvsjp/","University of California - Merced","@sjp.ucm"
"unlvsjp",12,"UNLV SJP","https://www.instagram.com/unlvsjp/","University of Colorado - Boulder","@boulder_sjp"
"unlvsjp",12,"UNLV SJP","https://www.instagram.com/unlvsjp/","University of California - Santa Cruz","@ucscsjp"
"unlvsjp",12,"UNLV SJP","https://www.instagram.com/unlvsjp/","University of Georgia","@uga_sjp"
"unlvsjp",12,"UNLV SJP","https://www.instagram.com/unlvsjp/","University of Illonois - Urbana-Champaign","@sjp.uiuc"
"unlvsjp",12,"UNLV SJP","https://www.instagram.com/unlvsjp/","University of Wisconsin - Madison","@sjpuwmadison"
"wissamgazaVerified",12,"Wissam Nassar","https://www.instagram.com/wissamgaza/","University of Delaware","@udelsjp"
"wissamgazaVerified",12,"Wissam Nassar","https://www.instagram.com/wissamgaza/","Emory College","@emory.sjp"
"wissamgazaVerified",12,"Wissam Nassar","https://www.instagram.com/wissamgaza/","Georgetown University","@sjpgeorgetown"
"wissamgazaVerified",12,"Wissam Nassar","https://www.instagram.com/wissamgaza/","Harvard University","@harvxrdpsc"
"wissamgazaVerified",12,"Wissam Nassar","https://www.instagram.com/wissamgaza/","Humboldt State University","@humboldtforpalestine"
"wissamgazaVerified",12,"Wissam Nassar","https://www.instagram.com/wissamgaza/","Massachussettes Institute of Technology","@mitg4p"
"wissamgazaVerified",12,"Wissam Nassar","https://www.instagram.com/wissamgaza/","University of Pittsburgh","@sjp_pitt"
"wissamgazaVerified",12,"Wissam Nassar","https://www.instagram.com/wissamgaza/","Princeton University","@sjp.princeton"
"wissamgazaVerified",12,"Wissam Nassar","https://www.instagram.com/wissamgaza/","Temple University","@sjptemple"
"wissamgazaVerified",12,"Wissam Nassar","https://www.instagram.com/wissamgaza/","University of California - Davis","@sjpatucd"
"wissamgazaVerified",12,"Wissam Nassar","https://www.instagram.com/wissamgaza/","University of California - Merced","@sjp.ucm"
"wissamgazaVerified",12,"Wissam Nassar","https://www.instagram.com/wissamgaza/","University of Southern California","@usc_sjp"
"wwudivestapartheid",12,"WWU Divest Apartheid","https://www.instagram.com/wwudivestapartheid/","Arizona State University","@sjpasu"
"wwudivestapartheid",12,"WWU Divest Apartheid","https://www.instagram.com/wwudivestapartheid/","Bard College","@bard_sjp"
"wwudivestapartheid",12,"WWU Divest Apartheid","https://www.instagram.com/wwudivestapartheid/","Students for Justice in Palestine National Coalition","@nationalsjp"
"wwudivestapartheid",12,"WWU Divest Apartheid","https://www.instagram.com/wwudivestapartheid/","Southern California Area Coalition","@socalsjp"
"wwudivestapartheid",12,"WWU Divest Apartheid","https://www.instagram.com/wwudivestapartheid/","Duke University","@duke_sjp"
"wwudivestapartheid",12,"WWU Divest Apartheid","https://www.instagram.com/wwudivestapartheid/","Occidental College","@oxysjp"
"wwudivestapartheid",12,"WWU Divest Apartheid","https://www.instagram.com/wwudivestapartheid/","Seattle University","@seattleusjp"
"wwudivestapartheid",12,"WWU Divest Apartheid","https://www.instagram.com/wwudivestapartheid/","University of California - Davis","@sjpatucd"
"wwudivestapartheid",12,"WWU Divest Apartheid","https://www.instagram.com/wwudivestapartheid/","University of California - Irvine","@sjp.uci"
"wwudivestapartheid",12,"WWU Divest Apartheid","https://www.instagram.com/wwudivestapartheid/","University of California - San Diego","@sjp.ucsd"
"wwudivestapartheid",12,"WWU Divest Apartheid","https://www.instagram.com/wwudivestapartheid/","University of Southern California","@usc_sjp"
"wwudivestapartheid",12,"WWU Divest Apartheid","https://www.instagram.com/wwudivestapartheid/","University of Virginia","@sjpuva"
"amp_newjersey",11,"American Muslims for Palestine - NJ","https://www.instagram.com/amp_newjersey/","Arizona State University","@sjpasu"
"amp_newjersey",11,"American Muslims for Palestine - NJ","https://www.instagram.com/amp_newjersey/","Bard College","@bard_sjp"
"amp_newjersey",11,"American Muslims for Palestine - NJ","https://www.instagram.com/amp_newjersey/","Boston University","@bu_sjp"
"amp_newjersey",11,"American Muslims for Palestine - NJ","https://www.instagram.com/amp_newjersey/","Butler University","@sjpbutler_"
"amp_newjersey",11,"American Muslims for Palestine - NJ","https://www.instagram.com/amp_newjersey/","Fordham University","@fordhamsjp"
"amp_newjersey",11,"American Muslims for Palestine - NJ","https://www.instagram.com/amp_newjersey/","Miami University (Ohio)","@mu.sjp"
"amp_newjersey",11,"American Muslims for Palestine - NJ","https://www.instagram.com/amp_newjersey/","New York University","@nyu.psc"
"amp_newjersey",11,"American Muslims for Palestine - NJ","https://www.instagram.com/amp_newjersey/","University of Pittsburgh","@sjp_pitt"
"amp_newjersey",11,"American Muslims for Palestine - NJ","https://www.instagram.com/amp_newjersey/","Princeton University","@sjp.princeton"
"amp_newjersey",11,"American Muslims for Palestine - NJ","https://www.instagram.com/amp_newjersey/","Sarah Lawrence College","@slc.sjp"
"amp_newjersey",11,"American Muslims for Palestine - NJ","https://www.instagram.com/amp_newjersey/","Temple University","@sjptemple"
"badancollective",11,"Badan | Tatreez Design & Education House","https://www.instagram.com/badancollective/","Bard College","@bard_sjp"
"badancollective",11,"Badan | Tatreez Design & Education House","https://www.instagram.com/badancollective/","Chicago Area Coalition","@sjpchicago"
"badancollective",11,"Badan | Tatreez Design & Education House","https://www.instagram.com/badancollective/","Georgetown University","@sjpgeorgetown"
"badancollective",11,"Badan | Tatreez Design & Education House","https://www.instagram.com/badancollective/","Purdue University","@sjppurdue"
"badancollective",11,"Badan | Tatreez Design & Education House","https://www.instagram.com/badancollective/","Suffolk University","@suffolksjp"
"badancollective",11,"Badan | Tatreez Design & Education House","https://www.instagram.com/badancollective/","University of California - Berkeley","@bearsforpalestine"
"badancollective",11,"Badan | Tatreez Design & Education House","https://www.instagram.com/badancollective/","University of California - Irvine","@sjp.uci"
"badancollective",11,"Badan | Tatreez Design & Education House","https://www.instagram.com/badancollective/","University of Georgia","@uga_sjp"
"badancollective",11,"Badan | Tatreez Design & Education House","https://www.instagram.com/badancollective/","University of Illonois - Urbana-Champaign","@sjp.uiuc"
"badancollective",11,"Badan | Tatreez Design & Education House","https://www.instagram.com/badancollective/","University of Southern California","@usc_sjp"
"badancollective",11,"Badan | Tatreez Design & Education House","https://www.instagram.com/badancollective/","University of Virginia","@sjpuva"
"bds.maine",11,"BDS Maine","https://www.instagram.com/bds.maine/","Students for Justice in Palestine National Coalition","@nationalsjp"
"bds.maine",11,"BDS Maine","https://www.instagram.com/bds.maine/","Cornell University","@sjp.atcornell"
"bds.maine",11,"BDS Maine","https://www.instagram.com/bds.maine/","Fordham University","@fordhamsjp"
"bds.maine",11,"BDS Maine","https://www.instagram.com/bds.maine/","Northeastern University","@nusjp"
"bds.maine",11,"BDS Maine","https://www.instagram.com/bds.maine/","Ohio State University","@sjposu"
"bds.maine",11,"BDS Maine","https://www.instagram.com/bds.maine/","University of Pittsburgh","@sjp_pitt"
"bds.maine",11,"BDS Maine","https://www.instagram.com/bds.maine/","Tufts University","@sjptufts"
"bds.maine",11,"BDS Maine","https://www.instagram.com/bds.maine/","University of California - Davis","@sjpatucd"
"bds.maine",11,"BDS Maine","https://www.instagram.com/bds.maine/","University of Conneticut","@uconnsjp"
"bds.maine",11,"BDS Maine","https://www.instagram.com/bds.maine/","University of Southern California","@usc_sjp"
"bds.maine",11,"BDS Maine","https://www.instagram.com/bds.maine/","Vanderbilt University","@sjpvanderbilt"
"canesforpalestine",11,"‘Canes for Palestine","https://www.instagram.com/canesforpalestine/","Boston University","@bu_sjp"
"canesforpalestine",11,"‘Canes for Palestine","https://www.instagram.com/canesforpalestine/","Students for Justice in Palestine National Coalition","@nationalsjp"
"canesforpalestine",11,"‘Canes for Palestine","https://www.instagram.com/canesforpalestine/","George Mason University","@sjp.mason"
"canesforpalestine",11,"‘Canes for Palestine","https://www.instagram.com/canesforpalestine/","Louisville University","@louisvillesjp"
"canesforpalestine",11,"‘Canes for Palestine","https://www.instagram.com/canesforpalestine/","Purdue University","@sjppurdue"
"canesforpalestine",11,"‘Canes for Palestine","https://www.instagram.com/canesforpalestine/","University of Colorado - Boulder","@boulder_sjp"
"canesforpalestine",11,"‘Canes for Palestine","https://www.instagram.com/canesforpalestine/","University of California - Santa Cruz","@ucscsjp"
"canesforpalestine",11,"‘Canes for Palestine","https://www.instagram.com/canesforpalestine/","University of Georgia","@uga_sjp"
"canesforpalestine",11,"‘Canes for Palestine","https://www.instagram.com/canesforpalestine/","University of Tennessee - Knoxville","@sjp_utk"
"canesforpalestine",11,"‘Canes for Palestine","https://www.instagram.com/canesforpalestine/","Virginia Commonwealth University","@sjpvcu"
"canesforpalestine",11,"‘Canes for Palestine","https://www.instagram.com/canesforpalestine/","Youngstown State University","@sjpysu"
"cgs4afreepalestine",11,"Claremont Graduate Students 4 a Free Palestine","https://www.instagram.com/cgs4afreepalestine/","Claremont University","@claremontsjp"
"cgs4afreepalestine",11,"Claremont Graduate Students 4 a Free Palestine","https://www.instagram.com/cgs4afreepalestine/","Students for Justice in Palestine National Coalition","@nationalsjp"
"cgs4afreepalestine",11,"Claremont Graduate Students 4 a Free Palestine","https://www.instagram.com/cgs4afreepalestine/","Southern California Area Coalition","@socalsjp"
"cgs4afreepalestine",11,"Claremont Graduate Students 4 a Free Palestine","https://www.instagram.com/cgs4afreepalestine/","Massachussettes Institute of Technology","@mitg4p"
"cgs4afreepalestine",11,"Claremont Graduate Students 4 a Free Palestine","https://www.instagram.com/cgs4afreepalestine/","Occidental College","@oxysjp"
"cgs4afreepalestine",11,"Claremont Graduate Students 4 a Free Palestine","https://www.instagram.com/cgs4afreepalestine/","Stony Brook University","@sb4palestine"
"cgs4afreepalestine",11,"Claremont Graduate Students 4 a Free Palestine","https://www.instagram.com/cgs4afreepalestine/","University of Michigan - Flint","@umflintsjp"
"cgs4afreepalestine",11,"Claremont Graduate Students 4 a Free Palestine","https://www.instagram.com/cgs4afreepalestine/","University of North Carolina","@uncfjp"
"cgs4afreepalestine",11,"Claremont Graduate Students 4 a Free Palestine","https://www.instagram.com/cgs4afreepalestine/","University of Pennsylvania","@pennfjp"
"cgs4afreepalestine",11,"Claremont Graduate Students 4 a Free Palestine","https://www.instagram.com/cgs4afreepalestine/","University of Washington","@uwashfjp"
"cgs4afreepalestine",11,"Claremont Graduate Students 4 a Free Palestine","https://www.instagram.com/cgs4afreepalestine/","University of Wisconsin - Madison","@sjpuwmadison"
"cmlcornell",11,"The Coalition for Mutual Liberation","https://www.instagram.com/cmlcornell/","Binghamton University","@sjpbinghamton"
"cmlcornell",11,"The Coalition for Mutual Liberation","https://www.instagram.com/cmlcornell/","Students for Justice in Palestine National Coalition","@nationalsjp"
"cmlcornell",11,"The Coalition for Mutual Liberation","https://www.instagram.com/cmlcornell/","Cornell University","@sjp.atcornell"
"cmlcornell",11,"The Coalition for Mutual Liberation","https://www.instagram.com/cmlcornell/","Harvard University","@harvxrdpsc"
"cmlcornell",11,"The Coalition for Mutual Liberation","https://www.instagram.com/cmlcornell/","Ithaca College","@ithacacollegesjp"
"cmlcornell",11,"The Coalition for Mutual Liberation","https://www.instagram.com/cmlcornell/","Loyola Marymount University","@sjplmu"
"cmlcornell",11,"The Coalition for Mutual Liberation","https://www.instagram.com/cmlcornell/","Miami University (Ohio)","@mu.sjp"
"cmlcornell",11,"The Coalition for Mutual Liberation","https://www.instagram.com/cmlcornell/","Northwestern University","@nu.sjp"
"cmlcornell",11,"The Coalition for Mutual Liberation","https://www.instagram.com/cmlcornell/","New York University","@nyu.psc"
"cmlcornell",11,"The Coalition for Mutual Liberation","https://www.instagram.com/cmlcornell/","Occidental College","@oxysjp"
"cmlcornell",11,"The Coalition for Mutual Liberation","https://www.instagram.com/cmlcornell/","Rice University","@rice.sjp"
"cravingpalestine",11,"Craving Palestine 🍉","https://www.instagram.com/cravingpalestine/","Arizona State University","@sjpasu"
"cravingpalestine",11,"Craving Palestine 🍉","https://www.instagram.com/cravingpalestine/","Boston University","@bu_sjp"
"cravingpalestine",11,"Craving Palestine 🍉","https://www.instagram.com/cravingpalestine/","Columbia University","@sjp.columbia"
"cravingpalestine",11,"Craving Palestine 🍉","https://www.instagram.com/cravingpalestine/","Harvard University","@harvxrdpsc"
"cravingpalestine",11,"Craving Palestine 🍉","https://www.instagram.com/cravingpalestine/","Howard University","@sjphowardu"
"cravingpalestine",11,"Craving Palestine 🍉","https://www.instagram.com/cravingpalestine/","Humboldt State University","@humboldtforpalestine"
"cravingpalestine",11,"Craving Palestine 🍉","https://www.instagram.com/cravingpalestine/","Miami University (Ohio)","@mu.sjp"
"cravingpalestine",11,"Craving Palestine 🍉","https://www.instagram.com/cravingpalestine/","Northwestern University","@nu.sjp"
"cravingpalestine",11,"Craving Palestine 🍉","https://www.instagram.com/cravingpalestine/","Princeton University","@sjp.princeton"
"cravingpalestine",11,"Craving Palestine 🍉","https://www.instagram.com/cravingpalestine/","University of California - Berkeley","@bearsforpalestine"
"cravingpalestine",11,"Craving Palestine 🍉","https://www.instagram.com/cravingpalestine/","University of California - Davis","@sjpatucd"
"denatakruriVerified",11,"Dena Takruri","https://www.instagram.com/denatakruri/","Bard College","@bard_sjp"
"denatakruriVerified",11,"Dena Takruri","https://www.instagram.com/denatakruri/","Butler University","@sjpbutler_"
"denatakruriVerified",11,"Dena Takruri","https://www.instagram.com/denatakruri/","Columbia University","@sjp.columbia"
"denatakruriVerified",11,"Dena Takruri","https://www.instagram.com/denatakruri/","Duke University","@duke_sjp"
"denatakruriVerified",11,"Dena Takruri","https://www.instagram.com/denatakruri/","Kent State University","@ksusjp"
"denatakruriVerified",11,"Dena Takruri","https://www.instagram.com/denatakruri/","San Francisco State University","@sfsugups"
"denatakruriVerified",11,"Dena Takruri","https://www.instagram.com/denatakruri/","University of Southern California","@usc_sjp"
"denatakruriVerified",11,"Dena Takruri","https://www.instagram.com/denatakruri/","University of South Florida","@sjp_usf"
"denatakruriVerified",11,"Dena Takruri","https://www.instagram.com/denatakruri/","University of Tennessee - Knoxville","@sjp_utk"
"denatakruriVerified",11,"Dena Takruri","https://www.instagram.com/denatakruri/","University of Virginia","@sjpuva"
"denatakruriVerified",11,"Dena Takruri","https://www.instagram.com/denatakruri/","University of Wisconsin - Madison","@sjpuwmadison"
"facultyforpalestinesu",11,"FSJP-SU","https://www.instagram.com/facultyforpalestinesu/","Dartmouth College","@fsjdartmouth"
"facultyforpalestinesu",11,"FSJP-SU","https://www.instagram.com/facultyforpalestinesu/","George Mason University","@fsjp.gmu"
"facultyforpalestinesu",11,"FSJP-SU","https://www.instagram.com/facultyforpalestinesu/","Massachussettes Institute of Technology","@mitg4p"
"facultyforpalestinesu",11,"FSJP-SU","https://www.instagram.com/facultyforpalestinesu/","Sarah Lawrence College","@sl_fsjpalestine"
"facultyforpalestinesu",11,"FSJP-SU","https://www.instagram.com/facultyforpalestinesu/","Syracuse University","@su_sjp"
"facultyforpalestinesu",11,"FSJP-SU","https://www.instagram.com/facultyforpalestinesu/","University of Massachusettes - Amherst","@fjp_umassamherst"
"facultyforpalestinesu",11,"FSJP-SU","https://www.instagram.com/facultyforpalestinesu/","University of Michigan - Flint","@umflintsjp"
"facultyforpalestinesu",11,"FSJP-SU","https://www.instagram.com/facultyforpalestinesu/","University of North Carolina","@uncfjp"
"facultyforpalestinesu",11,"FSJP-SU","https://www.instagram.com/facultyforpalestinesu/","University of Washington","@uwashfjp"
"facultyforpalestinesu",11,"FSJP-SU","https://www.instagram.com/facultyforpalestinesu/","Wellesley College","@fsjp_wellesley"
"facultyforpalestinesu",11,"FSJP-SU","https://www.instagram.com/facultyforpalestinesu/","Yale University","@yalefsjp"
